PdfSize,MetadataSize,Pages,XrefLength,TitleCharacters,isEncrypted,EmbeddedFiles,Images,Text,Header,Obj,Endobj,Stream,Endstream,Xref,Trailer,StartXref,PageNo,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,JSExec,AutoExec,FileDrop,ShellExec,ExploitAttempt,label,filename,filepath
28241,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,armstgpa.pdf,dataset/benign\armstgpa.pdf
157440,421,1,168,22,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,black_heritage_network.pdf,dataset/benign\black_heritage_network.pdf
80942,283,1,31,0,0,0,13,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,boxotr.pdf,dataset/benign\boxotr.pdf
172431,428,1,125,8,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,azbk_llc.pdf,dataset/benign\azbk_llc.pdf
84242,283,1,28,0,0,0,10,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,audiblemag.pdf,dataset/benign\audiblemag.pdf
97419,283,1,31,0,0,0,13,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,alerewomen.pdf,dataset/benign\alerewomen.pdf
305248,477,1,124,21,0,0,1,1,"1.7%",0,0,0,0,3,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,automaticforums.pdf,dataset/benign\automaticforums.pdf
251792,304,3,106,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr18705.pdf,dataset/benign\77fr18705.pdf
41751,513,6,386,73,0,0,0,1,"1.6%",1,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,afoia-pia.pdf,dataset/benign\afoia-pia.pdf
48230,347,1,46,23,0,0,0,1,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,67fr10329.pdf,dataset/benign\67fr10329.pdf
98315,406,9,100,96,0,0,0,1,"1.3%",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr68472.pdf,dataset/benign\71fr68472.pdf
27298,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amspecta.pdf,dataset/benign\amspecta.pdf
30512,299,1,21,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,66fr46250.pdf,dataset/benign\66fr46250.pdf
78432,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,artallie.pdf,dataset/benign\artallie.pdf
13568,292,6,31,9,0,0,0,1,"1.2%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,042302f.pdf,dataset/benign\042302f.pdf
48245,307,3,40,8,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,68fr74481.pdf,dataset/benign\68fr74481.pdf
101972,283,1,41,0,0,0,23,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,alto.pdf,dataset/benign\alto.pdf
155865,401,1,115,11,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,behance_inc.pdf,dataset/benign\behance_inc.pdf
73340,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,auctportion.pdf,dataset/benign\auctportion.pdf
89780,283,1,32,0,0,0,14,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,blekko.pdf,dataset/benign\blekko.pdf
81836,283,1,29,0,0,0,11,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,alacercorp.pdf,dataset/benign\alacercorp.pdf
30918,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amerxfna.pdf,dataset/benign\amerxfna.pdf
77835,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,agisofjapkk.pdf,dataset/benign\agisofjapkk.pdf
153552,283,1,55,0,0,0,37,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,brickarms.pdf,dataset/benign\brickarms.pdf
87008,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aracamer.pdf,dataset/benign\aracamer.pdf
87455,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,arlingco.pdf,dataset/benign\arlingco.pdf
82265,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,beprecis.pdf,dataset/benign\beprecis.pdf
56451,393,9,89,13,0,0,0,1,"1.4%",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,100501f.pdf,dataset/benign\100501f.pdf
186381,410,1,103,9,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,blue_wave.pdf,dataset/benign\blue_wave.pdf
32863,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,advoco.pdf,dataset/benign\advoco.pdf
65720,318,13,81,31,0,0,0,1,"1.4%",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,97transf.pdf,dataset/benign\97transf.pdf
70289,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,admtesay.pdf,dataset/benign\admtesay.pdf
21111,252,3,37,0,0,0,0,1,"1.2%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aod.pdf,dataset/benign\aod.pdf
82960,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bellsinc.pdf,dataset/benign\bellsinc.pdf
332470,272,5,33,0,0,0,5,0,1.2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,advmedrg.pdf,dataset/benign\advmedrg.pdf
43530,279,2,26,0,0,0,2,1,"1.4%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,benign,arl-ala.pdf,dataset/benign\arl-ala.pdf
30835,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,broomecc.pdf,dataset/benign\broomecc.pdf
77090,283,1,28,0,0,0,10,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,acneor.pdf,dataset/benign\acneor.pdf
78889,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,berlaninc.pdf,dataset/benign\berlaninc.pdf
28303,310,5,46,8,0,0,0,1,"1.2%",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,63fr15802.pdf,dataset/benign\63fr15802.pdf
375624,300,194,619,19,0,0,0,1,"1.2%",0,0,0,0,0,0,0,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,1201-502rev.pdf,dataset/benign\1201-502rev.pdf
25880,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,actoledo.pdf,dataset/benign\actoledo.pdf
62805,391,3,54,81,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr3898.pdf,dataset/benign\73fr3898.pdf
28120,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,ashta.pdf,dataset/benign\ashta.pdf
84028,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bdwthprd.pdf,dataset/benign\bdwthprd.pdf
18617,283,1,10,0,0,0,1,0,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,benign,allstarpro.pdf,dataset/benign\allstarpro.pdf
76532,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,ajarprod.pdf,dataset/benign\ajarprod.pdf
236084,475,1,114,11,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,brownstoner.pdf,dataset/benign\brownstoner.pdf
344845,301,1,13,10,0,0,0,0,"1.5%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,3D_statue.pdf,dataset/benign\3D_statue.pdf
29034,318,10,49,28,0,0,0,1,"1.4%",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-11-71.pdf,dataset/benign\a-11-71.pdf
31339,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amhrtasn.pdf,dataset/benign\amhrtasn.pdf
91228,283,1,28,0,0,0,10,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,armgac.pdf,dataset/benign\armgac.pdf
26436,245,1,9,0,0,0,1,0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,benign,20110211-Steven-Smolian.pdf,dataset/benign\20110211-Steven-Smolian.pdf
55270,298,2,17,0,0,0,2,0,"1.3%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bucktele.pdf,dataset/benign\bucktele.pdf
265877,465,1,137,15,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,bernhardt_media.pdf,dataset/benign\bernhardt_media.pdf
25441,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,acronet.pdf,dataset/benign\acronet.pdf
387544,315,26,177,31,0,0,1,1,"1.5%",0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,am-consv-union.pdf,dataset/benign\am-consv-union.pdf
28600,459,16,64,68,0,0,0,1,"1.4%",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,090maddux.pdf,dataset/benign\090maddux.pdf
161160,369,14,71,11,0,0,1,1,"1.4%",0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,AIPLA-brf.pdf,dataset/benign\AIPLA-brf.pdf
56132,495,6,516,70,0,0,0,1,"1.6%",1,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aoic-pia.pdf,dataset/benign\aoic-pia.pdf
81824,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,brycol.pdf,dataset/benign\brycol.pdf
82327,283,1,37,0,0,0,19,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,academicroom.pdf,dataset/benign\academicroom.pdf
73101,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bridgmps.pdf,dataset/benign\bridgmps.pdf
87444,283,1,29,0,0,0,11,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,amercoas.pdf,dataset/benign\amercoas.pdf
104715,471,1,126,23,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,associated_content.pdf,dataset/benign\associated_content.pdf
13577,379,2,24,11,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aod200705.pdf,dataset/benign\aod200705.pdf
39714,299,2,25,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,69fr5371.pdf,dataset/benign\69fr5371.pdf
25879,303,3,44,8,0,0,0,1,"1.2%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,63fr59233.pdf,dataset/benign\63fr59233.pdf
84609,283,1,29,0,0,0,11,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,blackstone.pdf,dataset/benign\blackstone.pdf
38273,299,2,27,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,68fr57814.pdf,dataset/benign\68fr57814.pdf
13711,295,2,38,7,0,0,0,1,"1.2%",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,a-00-71.pdf,dataset/benign\a-00-71.pdf
21059,359,3,104,70,0,0,0,1,"1.4%",0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,20110131-Joel-Brian Kellum-2.pdf,dataset/benign\20110131-Joel-Brian Kellum-2.pdf
73963,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bestwest.pdf,dataset/benign\bestwest.pdf
162570,267,23,158,8,0,0,0,1,"1.4%",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,08fallbultebond.pdf,dataset/benign\08fallbultebond.pdf
77973,283,1,26,0,0,0,8,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,aplcreative.pdf,dataset/benign\aplcreative.pdf
25560,297,7,35,0,0,0,0,1,"1.4%",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,055202f.pdf,dataset/benign\055202f.pdf
10788,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,allit.pdf,dataset/benign\allit.pdf
265157,318,53,213,28,0,0,13,1,"1.4%",0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,a-07-31.pdf,dataset/benign\a-07-31.pdf
37749,323,1,35,26,0,0,0,1,"1.5%",0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,Andrew_Schillinger.pdf,dataset/benign\Andrew_Schillinger.pdf
96436,556,1,965,36,0,0,1,1,"1.7%",31,0,0,0,1,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,actvhost.pdf,dataset/benign\actvhost.pdf
15468,347,1,52,48,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,29bethencourt.pdf,dataset/benign\29bethencourt.pdf
124928,328,2,23,8,0,0,0,1,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,65fr14505.pdf,dataset/benign\65fr14505.pdf
46269,279,2,36,0,0,0,2,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,benign,asmp.pdf,dataset/benign\asmp.pdf
201434,282,5,55,0,0,0,5,1,"1.6%",0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,benign,ar-1870.pdf,dataset/benign\ar-1870.pdf
30075,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,biantlpd.pdf,dataset/benign\biantlpd.pdf
205380,393,1,110,5,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,banjo.pdf,dataset/benign\banjo.pdf
213053,428,1,110,8,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,blue_fin.pdf,dataset/benign\blue_fin.pdf
83751,283,1,25,0,0,0,7,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,bluecorn.pdf,dataset/benign\bluecorn.pdf
143504,693,1,141,11,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,actian_corp.pdf,dataset/benign\actian_corp.pdf
179659,440,1,137,14,0,0,1,1,"1.7%",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,audio.pdf,dataset/benign\audio.pdf
73926,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,alpredazl.pdf,dataset/benign\alpredazl.pdf
77333,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,assocpress.pdf,dataset/benign\assocpress.pdf
86422,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bstmedia.pdf,dataset/benign\bstmedia.pdf
25747,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,agitoinc.pdf,dataset/benign\agitoinc.pdf
93723,283,1,31,0,0,0,13,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,averyene.pdf,dataset/benign\averyene.pdf
75923,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,asoamlas.pdf,dataset/benign\asoamlas.pdf
127798,335,2,46,8,0,0,0,1,"1.3%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,65fr37412.pdf,dataset/benign\65fr37412.pdf
84422,283,1,30,0,0,0,12,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,alpinelongdist.pdf,dataset/benign\alpinelongdist.pdf
92580,283,1,35,0,0,0,17,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,brostpubllc.pdf,dataset/benign\brostpubllc.pdf
28054,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,aprisa.pdf,dataset/benign\aprisa.pdf
63609,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,advcareer.pdf,dataset/benign\advcareer.pdf
93917,436,1,83,10,0,0,1,1,"1.7%",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,adosarllc.pdf,dataset/benign\adosarllc.pdf
112881,506,1,160,15,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,askedoutinc.pdf,dataset/benign\askedoutinc.pdf
119604,283,1,39,0,0,0,21,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,bassdrive.pdf,dataset/benign\bassdrive.pdf
153424,393,1,126,8,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,billtech.pdf,dataset/benign\billtech.pdf
119127,283,1,50,0,0,0,32,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,add2net.pdf,dataset/benign\add2net.pdf
81081,272,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,afriziki.pdf,dataset/benign\afriziki.pdf
40239,413,6,55,13,0,0,0,1,"1.6%",0,0,0,0,3,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,114701f.pdf,dataset/benign\114701f.pdf
23095,333,2,206,13,0,0,0,1,"1.5%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,112700mem.pdf,dataset/benign\112700mem.pdf
170338,325,12,280,48,0,0,0,1,"1.6%",0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,03herman.pdf,dataset/benign\03herman.pdf
77189,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,albculcom.pdf,dataset/benign\albculcom.pdf
94833,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,affint.pdf,dataset/benign\affint.pdf
26388,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,artand.pdf,dataset/benign\artand.pdf
13626,303,1,32,8,0,0,0,1,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,63fr35984.pdf,dataset/benign\63fr35984.pdf
98783,283,1,39,0,0,0,21,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,bacentral.pdf,dataset/benign\bacentral.pdf
25154,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bayloru.pdf,dataset/benign\bayloru.pdf
84716,265,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,betplc.pdf,dataset/benign\betplc.pdf
180441,499,1,95,13,0,0,1,1,"1.7%",0,0,0,0,2,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,asahi_net_inc.pdf,dataset/benign\asahi_net_inc.pdf
124332,363,20,175,14,0,0,0,1,"1.4%",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,072101f.pdf,dataset/benign\072101f.pdf
28982,260,1,12,0,0,0,1,0,"1.2%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,amug.pdf,dataset/benign\amug.pdf
69987,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,afinos.pdf,dataset/benign\afinos.pdf
77962,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,adminserv.pdf,dataset/benign\adminserv.pdf
29152,361,14,62,76,0,0,0,1,"1.2%",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,042305f.pdf,dataset/benign\042305f.pdf
157636,282,7,58,0,0,0,7,1,"1.6%",0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,benign,ar-1993.pdf,dataset/benign\ar-1993.pdf
39018,290,9,239,1,0,0,0,1,"1.5%",12,0,0,0,2,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,041413nab.pdf,dataset/benign\041413nab.pdf
93296,283,1,37,0,0,0,19,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,avvoinc.pdf,dataset/benign\avvoinc.pdf
119908,477,1,112,18,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,avonprod.pdf,dataset/benign\avonprod.pdf
25106,298,1,12,0,0,0,1,0,"1.3%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bitpipe.pdf,dataset/benign\bitpipe.pdf
57816,388,1,128,68,0,0,0,1,"1.5%",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,121699a.pdf,dataset/benign\121699a.pdf
84059,474,1,76,29,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,acornpub.pdf,dataset/benign\acornpub.pdf
192033,408,1,137,6,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,adappt.pdf,dataset/benign\adappt.pdf
76986,262,1,21,0,0,0,1,0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,bancsois.pdf,dataset/benign\bancsois.pdf
33525,299,1,21,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,66fr58761.pdf,dataset/benign\66fr58761.pdf
