PdfSize,MetadataSize,Pages,XrefLength,TitleCharacters,isEncrypted,EmbeddedFiles,Images,Text,Header,Obj,Endobj,Stream,Endstream,Xref,Trailer,StartXref,PageNo,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,JSExec,AutoExec,FileDrop,ShellExec,ExploitAttempt,label,filename,filepath
56766,353,2,38,43,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr64317.pdf,dataset/benign\71fr64317.pdf
94439,377,9,65,67,0,0,0,1,"1.6%",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr64639.pdf,dataset/benign\71fr64639.pdf
56398,335,2,58,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr67508.pdf,dataset/benign\71fr67508.pdf
98315,406,9,100,96,0,0,0,1,"1.3%",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr68472.pdf,dataset/benign\71fr68472.pdf
84900,413,7,59,72,0,0,0,1,"1.6%",0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,71fr70434.pdf,dataset/benign\71fr70434.pdf
60709,351,2,46,41,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,71fr74565.pdf,dataset/benign\71fr74565.pdf
64493,353,2,42,43,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr76375.pdf,dataset/benign\71fr76375.pdf
64576,335,4,36,8,0,0,0,1,1.3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr7999.pdf,dataset/benign\71fr7999.pdf
60850,353,2,73,43,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,71fr9302.pdf,dataset/benign\71fr9302.pdf
79414,373,6,55,63,0,0,0,1,"1.3%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr16306.pdf,dataset/benign\72fr16306.pdf
64576,343,2,54,8,0,0,0,1,"1.3%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr18493.pdf,dataset/benign\72fr18493.pdf
139858,365,17,98,55,0,0,0,1,"1.7%",0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,72fr19039.pdf,dataset/benign\72fr19039.pdf
60989,353,2,44,43,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,72fr24623.pdf,dataset/benign\72fr24623.pdf
63787,358,3,46,48,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr28998.pdf,dataset/benign\72fr28998.pdf
72069,377,4,51,67,0,0,0,1,"1.6%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr30039.pdf,dataset/benign\72fr30039.pdf
63819,399,3,46,89,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr30641.pdf,dataset/benign\72fr30641.pdf
51798,335,2,28,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr33251.pdf,dataset/benign\72fr33251.pdf
66072,332,3,59,22,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr33690.pdf,dataset/benign\72fr33690.pdf
57958,358,2,43,48,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr33776.pdf,dataset/benign\72fr33776.pdf
154670,370,7,669,60,0,0,0,1,"1.6%",13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr36883.pdf,dataset/benign\72fr36883.pdf
56689,407,2,49,97,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr40745.pdf,dataset/benign\72fr40745.pdf
57393,350,2,38,40,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr45071.pdf,dataset/benign\72fr45071.pdf
59895,365,2,65,55,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr5931.pdf,dataset/benign\72fr5931.pdf
59899,375,2,44,65,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr60029.pdf,dataset/benign\72fr60029.pdf
64561,401,3,46,91,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr6008.pdf,dataset/benign\72fr6008.pdf
75893,374,6,65,62,0,0,0,1,"1.6%",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr61801.pdf,dataset/benign\72fr61801.pdf
57927,383,2,43,73,0,0,0,1,"1.6%",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr68198.pdf,dataset/benign\72fr68198.pdf
111368,354,12,90,44,0,0,0,1,"1.6%",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,72fr70529.pdf,dataset/benign\72fr70529.pdf
53151,403,1,35,93,0,0,0,1,"1.6%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr10290.pdf,dataset/benign\73fr10290.pdf
60976,383,3,50,73,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr14183.pdf,dataset/benign\73fr14183.pdf
63703,343,4,50,8,0,0,0,1,"1.3%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr23390.pdf,dataset/benign\73fr23390.pdf
87600,395,7,67,26,0,0,0,1,"1.6%",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr25627.pdf,dataset/benign\73fr25627.pdf
63201,343,3,60,8,0,0,0,1,"1.3%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr29071.pdf,dataset/benign\73fr29071.pdf
139807,497,17,88,83,0,0,0,1,1.3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr31399.pdf,dataset/benign\73fr31399.pdf
58636,335,3,47,8,0,0,0,1,1.3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr37838.pdf,dataset/benign\73fr37838.pdf
62805,391,3,54,81,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr3898.pdf,dataset/benign\73fr3898.pdf
46553,335,1,30,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr40203.pdf,dataset/benign\73fr40203.pdf
48046,335,1,25,8,0,0,0,1,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr40392.pdf,dataset/benign\73fr40392.pdf
109760,335,12,89,8,0,0,0,1,1.3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr40802.pdf,dataset/benign\73fr40802.pdf
50350,335,2,39,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr47113.pdf,dataset/benign\73fr47113.pdf
60560,335,4,35,8,0,0,0,1,1.3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr48396.pdf,dataset/benign\73fr48396.pdf
76889,419,7,65,92,0,0,0,1,1.3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr58073.pdf,dataset/benign\73fr58073.pdf
66423,335,5,84,8,0,0,0,1,1.3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr60658.pdf,dataset/benign\73fr60658.pdf
47736,335,2,32,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr63111.pdf,dataset/benign\73fr63111.pdf
41116,335,2,26,8,0,0,0,1,1.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr64905.pdf,dataset/benign\73fr64905.pdf
91306,335,10,81,8,0,0,0,1,1.3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr66173.pdf,dataset/benign\73fr66173.pdf
67982,343,4,46,8,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,73fr79425.pdf,dataset/benign\73fr79425.pdf
67730,376,4,45,66,0,0,0,1,"1.6%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,73fr9143.pdf,dataset/benign\73fr9143.pdf
51923,334,2,32,8,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr10096.pdf,dataset/benign\74fr10096.pdf
46906,334,2,31,8,0,0,0,1,1.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr12092.pdf,dataset/benign\74fr12092.pdf
61055,342,3,49,8,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr12544.pdf,dataset/benign\74fr12544.pdf
71497,467,3,82,67,0,0,0,1,"1.4%",0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,benign,74fr13268.pdf,dataset/benign\74fr13268.pdf
62695,342,1,37,8,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,74fr17884.pdf,dataset/benign\74fr17884.pdf
64983,342,1,80,8,0,0,0,1,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,benign,74fr19108.pdf,dataset/benign\74fr19108.pdf
64590,331,5,56,22,0,0,0,1,"1.6%",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr32805.pdf,dataset/benign\74fr32805.pdf
50127,298,3,33,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr33930.pdf,dataset/benign\74fr33930.pdf
65735,401,5,51,69,0,0,0,1,1.4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr34286.pdf,dataset/benign\74fr34286.pdf
76315,463,7,56,69,0,0,0,1,1.4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr34796.pdf,dataset/benign\74fr34796.pdf
59408,342,4,50,8,0,0,0,1,"1.4%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr39900.pdf,dataset/benign\74fr39900.pdf
108842,298,15,82,0,0,0,0,1,1.4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr40614.pdf,dataset/benign\74fr40614.pdf
61783,334,7,41,8,0,0,0,1,1.4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr4537.pdf,dataset/benign\74fr4537.pdf
170221,304,1,59,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,74fr48191.pdf,dataset/benign\74fr48191.pdf
181671,304,3,73,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,74fr52507.pdf,dataset/benign\74fr52507.pdf
53171,334,2,43,8,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr55138.pdf,dataset/benign\74fr55138.pdf
116855,334,15,73,8,0,0,0,1,1.4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,74fr9293.pdf,dataset/benign\74fr9293.pdf
64650,334,5,39,8,0,0,0,1,1.4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,75fr13306.pdf,dataset/benign\75fr13306.pdf
142941,304,2,71,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr15390.pdf,dataset/benign\75fr15390.pdf
170183,304,1,67,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr20526.pdf,dataset/benign\75fr20526.pdf
186221,304,3,75,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr26278.pdf,dataset/benign\75fr26278.pdf
178123,304,2,67,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr27248.pdf,dataset/benign\75fr27248.pdf
208000,304,8,101,0,0,0,0,1,1.4,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr3863.pdf,dataset/benign\75fr3863.pdf
109337,334,15,66,8,0,0,0,1,1.4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,75fr43825.pdf,dataset/benign\75fr43825.pdf
144622,304,2,93,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr47464.pdf,dataset/benign\75fr47464.pdf
150994,304,3,84,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr52267.pdf,dataset/benign\75fr52267.pdf
161313,304,6,90,0,0,0,0,1,1.4,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr56868.pdf,dataset/benign\75fr56868.pdf
47701,342,3,67,8,0,0,0,1,"1.6%",0,0,0,0,2,0,0,3,4,0,0,0,0,1,0,0,0,0,20,0,0,1,0,0,1,benign,75fr61116.pdf,dataset/benign\75fr61116.pdf
147130,304,4,77,0,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr62345.pdf,dataset/benign\75fr62345.pdf
135306,304,1,84,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr62488.pdf,dataset/benign\75fr62488.pdf
68554,342,5,72,8,0,0,0,1,"1.6%",0,0,0,0,2,0,0,5,4,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,benign,75fr67777.pdf,dataset/benign\75fr67777.pdf
62624,356,3,82,47,0,0,0,1,"1.6%",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,75fr72771.pdf,dataset/benign\75fr72771.pdf
51602,334,2,37,8,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,75fr74749.pdf,dataset/benign\75fr74749.pdf
134351,304,1,67,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,75fr81952.pdf,dataset/benign\75fr81952.pdf
130123,342,5,657,8,0,0,0,1,"1.4%",8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,7611pregs080509.pdf,dataset/benign\7611pregs080509.pdf
183468,304,2,88,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr10405.pdf,dataset/benign\76fr10405.pdf
88630,450,6,79,30,0,0,0,1,"1.6%",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,1,benign,76fr11816.pdf,dataset/benign\76fr11816.pdf
183497,304,2,73,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr22733.pdf,dataset/benign\76fr22733.pdf
63814,394,3,74,75,0,0,0,1,"1.5%",0,0,0,0,2,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,76fr26769.pdf,dataset/benign\76fr26769.pdf
203272,304,6,124,0,0,0,0,1,1.4,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr32316.pdf,dataset/benign\76fr32316.pdf
174362,304,1,63,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr38306.pdf,dataset/benign\76fr38306.pdf
157949,304,5,115,0,0,0,0,1,1.4,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr4072.pdf,dataset/benign\76fr4072.pdf
177086,304,1,63,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr41075.pdf,dataset/benign\76fr41075.pdf
177184,304,2,73,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr5106.pdf,dataset/benign\76fr5106.pdf
180816,304,2,73,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr5213.pdf,dataset/benign\76fr5213.pdf
178147,304,8,137,0,0,0,0,1,1.4,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr59953.pdf,dataset/benign\76fr59953.pdf
174754,304,8,133,0,0,0,0,1,1.4,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr60398.pdf,dataset/benign\76fr60398.pdf
156728,304,4,108,0,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr60774.pdf,dataset/benign\76fr60774.pdf
162324,304,4,113,0,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr66758.pdf,dataset/benign\76fr66758.pdf
152788,304,3,84,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr69288.pdf,dataset/benign\76fr69288.pdf
143814,304,1,67,0,0,0,0,1,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr72982.pdf,dataset/benign\76fr72982.pdf
149098,304,3,78,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr78866.pdf,dataset/benign\76fr78866.pdf
186208,304,3,83,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,76fr9229.pdf,dataset/benign\76fr9229.pdf
205710,304,2,76,0,0,0,0,1,1.4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr18704.pdf,dataset/benign\77fr18704.pdf
251792,304,3,106,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr18705.pdf,dataset/benign\77fr18705.pdf
202142,304,3,72,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr18869.pdf,dataset/benign\77fr18869.pdf
187414,304,3,81,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr29257.pdf,dataset/benign\77fr29257.pdf
189144,304,4,84,0,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr31237.pdf,dataset/benign\77fr31237.pdf
164151,304,3,111,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr3506.pdf,dataset/benign\77fr3506.pdf
237837,304,10,139,0,0,0,0,1,1.4,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr35643.pdf,dataset/benign\77fr35643.pdf
234381,304,4,90,0,0,0,0,1,1.4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr37605.pdf,dataset/benign\77fr37605.pdf
228741,304,3,80,0,0,0,0,1,1.4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr40268.pdf,dataset/benign\77fr40268.pdf
254919,304,19,138,0,0,0,0,1,1.4,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,benign,77fr44179.pdf,dataset/benign\77fr44179.pdf
22201,267,1,33,8,0,0,0,1,"1.4%",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,8-robert-martinengo.pdf,dataset/benign\8-robert-martinengo.pdf
95503,427,1,82,8,0,0,1,1,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,benign,828_comm.pdf,dataset/benign\828_comm.pdf
92826,283,1,27,0,0,0,9,0,"1.7%",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,benign,8x8inc.pdf,dataset/benign\8x8inc.pdf
64485,226,1,57,0,0,0,0,1,"1.6%",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,9 FAM Updates for L Visa Annotation - May2010.pdf,dataset/benign\9 FAM Updates for L Visa Annotation - May2010.pdf
20492,325,4,34,28,0,0,0,1,"1.4%",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,9-steven-m-rothstein.pdf,dataset/benign\9-steven-m-rothstein.pdf
179894,302,26,106,27,0,0,0,1,"1.2 %",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92-95pw.pdf,dataset/benign\92-95pw.pdf
92097,273,4,92,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appa.pdf,dataset/benign\92appa.pdf
100167,273,6,97,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appb.pdf,dataset/benign\92appb.pdf
82251,273,3,86,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appc.pdf,dataset/benign\92appc.pdf
78023,273,2,84,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appd.pdf,dataset/benign\92appd.pdf
77512,273,2,84,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appe.pdf,dataset/benign\92appe.pdf
158080,273,20,123,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appf.pdf,dataset/benign\92appf.pdf
80146,273,3,86,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appg.pdf,dataset/benign\92appg.pdf
133639,273,12,109,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92apph.pdf,dataset/benign\92apph.pdf
79705,273,4,84,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appi.pdf,dataset/benign\92appi.pdf
57748,273,1,66,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appj.pdf,dataset/benign\92appj.pdf
73460,273,2,85,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appk.pdf,dataset/benign\92appk.pdf
101435,273,7,94,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appl.pdf,dataset/benign\92appl.pdf
70458,273,2,80,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appm.pdf,dataset/benign\92appm.pdf
51907,273,1,57,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92appn.pdf,dataset/benign\92appn.pdf
127401,273,14,121,0,0,0,0,1,"1.6%",0,0,0,0,2,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign,92chap10.pdf,dataset/benign\92chap10.pdf
